"Plot Title: Chamber 6A"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10561442, SEN S/N: 10561442)","RH, % (LGR S/N: 10561442, SEN S/N: 10561442)","DewPt, °C (LGR S/N: 10561442, SEN S/N: 10561442)","End Of File (LGR S/N: 10561442, SEN S/N: 10561442)"
7345,09/14/14 05:00:00 AM,21.823,62.289,14.310,
7346,09/14/14 05:05:00 AM,21.823,62.258,14.303,
7347,09/14/14 05:10:00 AM,21.823,62.258,14.303,
7348,09/14/14 05:15:00 AM,21.847,62.353,14.349,
7349,09/14/14 05:20:00 AM,21.823,62.198,14.288,
7350,09/14/14 05:25:00 AM,21.823,62.591,14.385,
7351,09/14/14 05:30:00 AM,21.823,62.349,14.325,
7352,09/14/14 05:35:00 AM,21.823,62.501,14.363,
7353,09/14/14 05:40:00 AM,21.823,62.440,14.348,
7354,09/14/14 05:45:00 AM,21.823,62.531,14.370,
7355,09/14/14 05:50:00 AM,21.847,62.595,14.409,
7356,09/14/14 05:55:00 AM,21.847,62.474,14.379,
7357,09/14/14 06:00:00 AM,21.847,62.535,14.394,
7358,09/14/14 06:05:00 AM,21.847,62.595,14.409,
7359,09/14/14 06:10:00 AM,21.823,62.470,14.355,
7360,09/14/14 06:15:00 AM,21.823,62.440,14.348,
7361,09/14/14 06:20:00 AM,21.823,62.470,14.355,
7362,09/14/14 06:25:00 AM,21.823,62.319,14.318,
7363,09/14/14 06:30:00 AM,21.823,62.591,14.385,
7364,09/14/14 06:35:00 AM,21.847,62.353,14.349,
7365,09/14/14 06:40:00 AM,21.847,62.414,14.364,
7366,09/14/14 06:45:00 AM,21.847,62.474,14.379,
7367,09/14/14 06:50:00 AM,21.847,62.626,14.416,
7368,09/14/14 06:55:00 AM,21.823,62.440,14.348,
7369,09/14/14 07:00:00 AM,21.823,62.410,14.340,
7370,09/14/14 07:05:00 AM,21.823,62.379,14.333,
7371,09/14/14 07:10:00 AM,21.823,62.561,14.378,
7372,09/14/14 07:15:00 AM,21.847,62.504,14.386,
7373,09/14/14 07:20:00 AM,21.847,62.474,14.379,
7374,09/14/14 07:25:00 AM,21.847,62.535,14.394,
7375,09/14/14 07:30:00 AM,21.847,62.595,14.409,
7376,09/14/14 07:35:00 AM,21.847,62.383,14.356,
7377,09/14/14 07:40:00 AM,21.823,62.379,14.333,
7378,09/14/14 07:45:00 AM,21.823,62.440,14.348,
7379,09/14/14 07:50:00 AM,21.823,62.622,14.393,
7380,09/14/14 07:55:00 AM,21.847,62.353,14.349,
7381,09/14/14 08:00:00 AM,21.847,62.202,14.311,
7382,09/14/14 08:05:00 AM,21.847,62.656,14.424,
7383,09/14/14 08:10:00 AM,21.847,62.414,14.364,
7384,09/14/14 08:15:00 AM,21.847,62.504,14.386,
7385,09/14/14 08:20:00 AM,21.847,62.474,14.379,
7386,09/14/14 08:25:00 AM,21.847,62.353,14.349,
7387,09/14/14 08:30:00 AM,21.847,62.656,14.424,
7388,09/14/14 08:35:00 AM,22.302,59.686,14.101,
7389,09/14/14 08:40:00 AM,22.158,60.702,14.227,
7390,09/14/14 08:45:00 AM,22.015,61.561,14.309,
7391,09/14/14 08:50:00 AM,21.871,62.296,14.357,
7392,09/14/14 08:55:00 AM,21.776,62.614,14.346,
7393,09/14/14 09:00:00 AM,21.728,62.666,14.314,
7394,09/14/14 09:05:00 AM,21.704,62.632,14.283,
7395,09/14/14 09:10:00 AM,21.680,62.477,14.222,
7396,09/14/14 09:15:00 AM,21.680,62.658,14.266,
7397,09/14/14 09:20:00 AM,21.632,62.741,14.242,
7398,09/14/14 09:25:00 AM,21.656,62.564,14.220,
7399,09/14/14 09:30:00 AM,21.656,62.594,14.228,
7400,09/14/14 09:35:00 AM,21.632,62.862,14.271,
7401,09/14/14 09:40:00 AM,21.680,62.900,14.326,
7402,09/14/14 09:45:00 AM,21.632,62.832,14.264,
7403,09/14/14 09:50:00 AM,21.656,62.654,14.243,
7404,09/14/14 09:55:00 AM,21.656,62.866,14.295,
7405,09/14/14 10:00:00 AM,21.656,62.806,14.280,
7406,09/14/14 10:05:00 AM,21.680,63.021,14.356,
7407,09/14/14 10:10:00 AM,21.680,62.870,14.319,
7408,09/14/14 10:15:00 AM,21.680,62.749,14.289,
7409,09/14/14 10:20:00 AM,21.656,62.866,14.295,
7410,09/14/14 10:25:00 AM,21.632,63.013,14.309,
7411,09/14/14 10:30:00 AM,21.656,62.836,14.288,
7412,09/14/14 10:35:00 AM,21.656,62.775,14.273,
7413,09/14/14 10:40:00 AM,21.656,62.654,14.243,
7414,09/14/14 10:45:00 AM,21.632,62.530,14.189,
7415,09/14/14 10:50:00 AM,21.656,62.533,14.213,
7416,09/14/14 10:55:00 AM,21.656,62.806,14.280,
7417,09/14/14 11:00:00 AM,21.656,62.866,14.295,
7418,09/14/14 11:05:00 AM,21.680,62.598,14.252,
7419,09/14/14 11:10:00 AM,21.680,62.930,14.333,
7420,09/14/14 11:15:00 AM,21.656,62.775,14.273,
7421,09/14/14 11:20:00 AM,21.656,62.715,14.258,
7422,09/14/14 11:25:00 AM,21.656,62.926,14.310,
7423,09/14/14 11:30:00 AM,21.680,62.779,14.296,
7424,09/14/14 11:35:00 AM,21.680,62.810,14.304,
7425,09/14/14 11:40:00 AM,21.656,62.836,14.288,
7426,09/14/14 11:45:00 AM,21.680,62.870,14.319,
7427,09/14/14 11:50:00 AM,21.680,62.749,14.289,
7428,09/14/14 11:55:00 AM,21.680,62.689,14.274,
7429,09/14/14 12:00:00 PM,21.680,62.810,14.304,
7430,09/14/14 12:05:00 PM,21.656,62.775,14.273,
7431,09/14/14 12:10:00 PM,21.632,62.922,14.286,
7432,09/14/14 12:15:00 PM,21.632,58.202,13.086,
7433,09/14/14 12:20:00 PM,21.417,58.813,13.044,
7434,09/14/14 12:25:00 PM,21.489,59.863,13.383,
7435,09/14/14 12:30:00 PM,21.393,66.512,14.920,
7436,09/14/14 12:35:00 PM,21.584,65.739,14.920,
7437,09/14/14 12:40:00 PM,21.250,62.315,13.776,
7438,09/14/14 12:45:00 PM,21.155,61.513,13.486,
7439,09/14/14 12:50:00 PM,21.417,60.887,13.576,
7440,09/14/14 12:55:00 PM,21.704,60.019,13.625,
7441,09/14/14 01:00:00 PM,21.967,59.174,13.654,
7442,09/14/14 01:05:00 PM,22.062,57.869,13.400,
7443,09/14/14 01:10:00 PM,21.919,57.138,13.071,
7444,09/14/14 01:15:00 PM,21.776,57.024,12.907,
7445,09/14/14 01:20:00 PM,21.656,56.914,12.766,
7446,09/14/14 01:25:00 PM,21.561,57.269,12.772,
7447,09/14/14 01:30:00 PM,21.513,57.447,12.774,
7448,09/14/14 01:35:00 PM,21.513,58.215,12.977,
7449,09/14/14 01:40:00 PM,21.561,58.835,13.185,
7450,09/14/14 01:45:00 PM,21.608,59.607,13.429,
7451,09/14/14 01:50:00 PM,21.656,60.256,13.641,
7452,09/14/14 01:55:00 PM,21.632,61.165,13.849,
7453,09/14/14 02:00:00 PM,21.632,61.772,14.001,
7454,09/14/14 02:05:00 PM,21.632,62.106,14.084,
7455,09/14/14 02:10:00 PM,21.632,62.590,14.204,
7456,09/14/14 02:15:00 PM,21.608,62.828,14.240,
7457,09/14/14 02:20:00 PM,21.656,62.957,14.317,
7458,09/14/14 02:25:00 PM,21.513,58.307,13.002,
7459,09/14/14 02:30:00 PM,21.441,59.947,13.360,
7460,09/14/14 02:35:00 PM,21.370,63.602,14.204,
7461,09/14/14 02:40:00 PM,21.489,68.193,15.400,
7462,09/14/14 02:45:00 PM,21.680,64.287,14.664,
7463,09/14/14 02:50:00 PM,21.465,62.381,13.995,
7464,09/14/14 02:55:00 PM,21.489,61.719,13.853,
7465,09/14/14 03:00:00 PM,21.704,60.842,13.835,
7466,09/14/14 03:05:00 PM,21.871,59.526,13.655,
7467,09/14/14 03:10:00 PM,21.823,58.600,13.369,
7468,09/14/14 03:15:00 PM,21.704,57.906,13.075,
7469,09/14/14 03:20:00 PM,21.608,57.646,12.916,
7470,09/14/14 03:25:00 PM,21.465,57.839,12.834,
7471,09/14/14 03:30:00 PM,21.489,57.873,12.865,
7472,09/14/14 03:35:00 PM,21.513,58.399,13.026,
7473,09/14/14 03:40:00 PM,21.561,59.080,13.248,
7474,09/14/14 03:45:00 PM,21.584,60.214,13.563,
7475,09/14/14 03:50:00 PM,21.632,60.709,13.734,
7476,09/14/14 03:55:00 PM,21.632,61.408,13.910,
7477,09/14/14 04:00:00 PM,21.632,62.106,14.084,
7478,09/14/14 04:05:00 PM,21.680,62.356,14.192,
7479,09/14/14 04:10:00 PM,21.632,62.832,14.264,
7480,09/14/14 04:15:00 PM,21.656,62.987,14.325,
7481,09/14/14 04:20:00 PM,21.608,63.160,14.322,
7482,09/14/14 04:25:00 PM,21.632,63.013,14.309,
7483,09/14/14 04:30:00 PM,21.656,62.715,14.258,
7484,09/14/14 04:35:00 PM,21.203,64.865,14.350,
7485,09/14/14 04:40:00 PM,21.107,62.473,13.679,
7486,09/14/14 04:45:00 PM,21.346,61.907,13.765,
7487,09/14/14 04:50:00 PM,21.632,61.104,13.834,
7488,09/14/14 04:55:00 PM,21.919,60.115,13.852,
7489,09/14/14 05:00:00 PM,22.062,59.281,13.771,
7490,09/14/14 05:05:00 PM,22.015,58.906,13.629,
7491,09/14/14 05:10:00 PM,21.847,59.278,13.569,
7492,09/14/14 05:15:00 PM,21.776,59.511,13.562,
7493,09/14/14 05:20:00 PM,21.776,59.878,13.656,
7494,09/14/14 05:25:00 PM,21.799,59.974,13.703,
7495,09/14/14 05:30:00 PM,21.823,60.496,13.859,
7496,09/14/14 05:35:00 PM,21.847,60.865,13.976,
7497,09/14/14 05:40:00 PM,21.847,61.352,14.099,
7498,09/14/14 05:45:00 PM,21.871,61.660,14.198,
7499,09/14/14 05:50:00 PM,21.871,62.054,14.297,
7500,09/14/14 05:55:00 PM,21.871,62.266,14.350,
7501,09/14/14 06:00:00 PM,21.871,62.448,14.395,
7502,09/14/14 06:05:00 PM,21.871,62.478,14.402,
7503,09/14/14 06:10:00 PM,21.871,62.448,14.395,
7504,09/14/14 06:15:00 PM,21.847,62.383,14.356,
7505,09/14/14 06:20:00 PM,21.847,62.202,14.311,
7506,09/14/14 06:25:00 PM,21.847,62.293,14.334,
7507,09/14/14 06:30:00 PM,21.847,62.293,14.334,
7508,09/14/14 06:35:00 PM,21.847,62.353,14.349,
7509,09/14/14 06:40:00 PM,21.847,62.444,14.371,
7510,09/14/14 06:45:00 PM,21.847,62.383,14.356,
7511,09/14/14 06:50:00 PM,21.847,62.444,14.371,
7512,09/14/14 06:55:00 PM,21.847,62.323,14.341,
7513,09/14/14 07:00:00 PM,21.847,62.353,14.349,
7514,09/14/14 07:05:00 PM,21.847,62.414,14.364,
7515,09/14/14 07:10:00 PM,21.823,62.531,14.370,
7516,09/14/14 07:15:00 PM,21.847,62.293,14.334,
7517,09/14/14 07:20:00 PM,21.823,62.349,14.325,
7518,09/14/14 07:25:00 PM,21.847,62.474,14.379,
7519,09/14/14 07:30:00 PM,21.847,62.414,14.364,
7520,09/14/14 07:35:00 PM,21.847,62.414,14.364,
7521,09/14/14 07:40:00 PM,21.847,62.504,14.386,
7522,09/14/14 07:45:00 PM,21.847,62.444,14.371,
7523,09/14/14 07:50:00 PM,21.823,62.319,14.318,
7524,09/14/14 07:55:00 PM,21.847,62.353,14.349,
7525,09/14/14 08:00:00 PM,21.847,62.323,14.341,
7526,09/14/14 08:05:00 PM,21.847,62.414,14.364,
7527,09/14/14 08:10:00 PM,21.847,62.414,14.364,
7528,09/14/14 08:15:00 PM,21.847,62.293,14.334,
7529,09/14/14 08:20:00 PM,21.847,62.474,14.379,
7530,09/14/14 08:25:00 PM,21.847,62.414,14.364,
7531,09/14/14 08:30:00 PM,21.847,62.383,14.356,
7532,09/14/14 08:35:00 PM,21.847,62.504,14.386,
7533,09/14/14 08:40:00 PM,21.847,62.383,14.356,
7534,09/14/14 08:45:00 PM,21.823,62.167,14.280,
7535,09/14/14 08:50:00 PM,21.847,62.080,14.281,
7536,09/14/14 08:55:00 PM,21.823,62.289,14.310,
7537,09/14/14 09:00:00 PM,21.823,62.379,14.333,
7538,09/14/14 09:05:00 PM,21.847,62.414,14.364,
7539,09/14/14 09:10:00 PM,21.823,62.470,14.355,
7540,09/14/14 09:15:00 PM,21.823,62.501,14.363,
7541,09/14/14 09:20:00 PM,21.823,62.289,14.310,
7542,09/14/14 09:25:00 PM,21.823,62.379,14.333,
7543,09/14/14 09:30:00 PM,21.847,62.414,14.364,
7544,09/14/14 09:35:00 PM,21.847,62.383,14.356,
7545,09/14/14 09:40:00 PM,21.847,62.323,14.341,
7546,09/14/14 09:45:00 PM,21.847,62.202,14.311,
7547,09/14/14 09:50:00 PM,21.847,62.323,14.341,
7548,09/14/14 09:55:00 PM,21.823,62.319,14.318,
7549,09/14/14 10:00:00 PM,21.823,62.289,14.310,
7550,09/14/14 10:05:00 PM,21.823,62.289,14.310,
7551,09/14/14 10:10:00 PM,21.847,62.262,14.326,
7552,09/14/14 10:15:00 PM,21.847,62.504,14.386,
7553,09/14/14 10:20:00 PM,21.847,62.323,14.341,
7554,09/14/14 10:25:00 PM,21.847,62.383,14.356,
7555,09/14/14 10:30:00 PM,21.847,62.535,14.394,
7556,09/14/14 10:35:00 PM,21.847,62.353,14.349,
7557,09/14/14 10:40:00 PM,21.823,62.258,14.303,
7558,09/14/14 10:45:00 PM,21.823,62.228,14.295,
7559,09/14/14 10:50:00 PM,21.823,62.258,14.303,
7560,09/14/14 10:55:00 PM,21.823,62.198,14.288,
7561,09/14/14 11:00:00 PM,21.847,62.262,14.326,
7562,09/14/14 11:05:00 PM,21.871,62.357,14.372,
7563,09/14/14 11:10:00 PM,21.847,62.504,14.386,
7564,09/14/14 11:15:00 PM,21.847,62.323,14.341,
7565,09/14/14 11:20:00 PM,21.823,62.440,14.348,
7566,09/14/14 11:25:00 PM,21.823,62.410,14.340,
7567,09/14/14 11:30:00 PM,21.823,62.379,14.333,
7568,09/14/14 11:35:00 PM,21.847,62.353,14.349,
7569,09/14/14 11:40:00 PM,21.847,62.504,14.386,
7570,09/14/14 11:45:00 PM,21.847,62.262,14.326,
7571,09/14/14 11:50:00 PM,21.847,62.383,14.356,
7572,09/14/14 11:55:00 PM,21.847,62.383,14.356,
7573,09/15/14 12:00:00 AM,21.847,62.444,14.371,
7574,09/15/14 12:05:00 AM,21.823,62.258,14.303,
7575,09/15/14 12:10:00 AM,21.823,62.349,14.325,
7576,09/15/14 12:15:00 AM,21.823,62.410,14.340,
7577,09/15/14 12:20:00 AM,21.823,62.258,14.303,
7578,09/15/14 12:25:00 AM,21.823,62.410,14.340,
7579,09/15/14 12:30:00 AM,21.823,62.440,14.348,
7580,09/15/14 12:35:00 AM,21.847,62.414,14.364,
7581,09/15/14 12:40:00 AM,21.823,62.349,14.325,
7582,09/15/14 12:45:00 AM,21.823,62.379,14.333,
7583,09/15/14 12:50:00 AM,21.823,62.410,14.340,
7584,09/15/14 12:55:00 AM,21.823,62.591,14.385,
7585,09/15/14 01:00:00 AM,21.823,62.289,14.310,
7586,09/15/14 01:05:00 AM,21.847,62.111,14.289,
7587,09/15/14 01:10:00 AM,21.847,62.353,14.349,
7588,09/15/14 01:15:00 AM,21.847,62.111,14.289,
7589,09/15/14 01:20:00 AM,21.847,62.262,14.326,
7590,09/15/14 01:25:00 AM,21.847,62.444,14.371,
7591,09/15/14 01:30:00 AM,21.823,62.379,14.333,
7592,09/15/14 01:35:00 AM,21.823,62.410,14.340,
7593,09/15/14 01:40:00 AM,21.823,62.379,14.333,
7594,09/15/14 01:45:00 AM,21.823,62.470,14.355,
7595,09/15/14 01:50:00 AM,21.847,62.262,14.326,
7596,09/15/14 01:55:00 AM,21.847,62.141,14.296,
7597,09/15/14 02:00:00 AM,21.847,62.293,14.334,
7598,09/15/14 02:05:00 AM,21.847,62.293,14.334,
7599,09/15/14 02:10:00 AM,21.847,62.323,14.341,
7600,09/15/14 02:15:00 AM,21.847,62.504,14.386,
7601,09/15/14 02:20:00 AM,21.823,62.349,14.325,
7602,09/15/14 02:25:00 AM,21.847,62.323,14.341,
7603,09/15/14 02:30:00 AM,21.847,62.414,14.364,
7604,09/15/14 02:35:00 AM,21.847,62.323,14.341,
7605,09/15/14 02:40:00 AM,21.823,62.501,14.363,
7606,09/15/14 02:45:00 AM,21.847,62.535,14.394,
7607,09/15/14 02:50:00 AM,21.847,62.414,14.364,
7608,09/15/14 02:55:00 AM,21.823,62.228,14.295,
7609,09/15/14 03:00:00 AM,21.823,62.258,14.303,
7610,09/15/14 03:05:00 AM,21.823,62.319,14.318,
7611,09/15/14 03:10:00 AM,21.823,62.379,14.333,
7612,09/15/14 03:15:00 AM,21.823,62.379,14.333,
7613,09/15/14 03:20:00 AM,21.847,62.414,14.364,
7614,09/15/14 03:25:00 AM,21.847,62.383,14.356,
7615,09/15/14 03:30:00 AM,21.847,62.504,14.386,
7616,09/15/14 03:35:00 AM,21.847,62.383,14.356,
7617,09/15/14 03:40:00 AM,21.823,62.198,14.288,
7618,09/15/14 03:45:00 AM,21.847,62.383,14.356,
7619,09/15/14 03:50:00 AM,21.823,62.440,14.348,
7620,09/15/14 03:55:00 AM,21.823,62.289,14.310,
7621,09/15/14 04:00:00 AM,21.823,62.289,14.310,
7622,09/15/14 04:05:00 AM,21.823,62.410,14.340,
7623,09/15/14 04:10:00 AM,21.847,62.656,14.424,
7624,09/15/14 04:15:00 AM,21.847,62.383,14.356,
7625,09/15/14 04:20:00 AM,21.823,62.258,14.303,
7626,09/15/14 04:25:00 AM,21.847,62.383,14.356,
7627,09/15/14 04:30:00 AM,21.823,62.137,14.273,
7628,09/15/14 04:35:00 AM,21.823,62.349,14.325,
7629,09/15/14 04:40:00 AM,21.847,62.232,14.319,
7630,09/15/14 04:45:00 AM,21.847,62.232,14.319,
7631,09/15/14 04:50:00 AM,21.823,62.379,14.333,
7632,09/15/14 04:55:00 AM,21.847,62.474,14.379,
7633,09/15/14 05:00:00 AM,21.847,62.353,14.349,
7634,09/15/14 05:05:00 AM,21.823,62.349,14.325,
7635,09/15/14 05:10:00 AM,21.823,62.198,14.288,
7636,09/15/14 05:15:00 AM,21.823,62.470,14.355,
7637,09/15/14 05:20:00 AM,21.847,62.414,14.364,
7638,09/15/14 05:25:00 AM,21.847,62.323,14.341,
7639,09/15/14 05:30:00 AM,21.847,62.535,14.394,
7640,09/15/14 05:35:00 AM,21.847,62.232,14.319,
7641,09/15/14 05:40:00 AM,21.823,62.379,14.333,
7642,09/15/14 05:45:00 AM,21.847,62.353,14.349,
7643,09/15/14 05:50:00 AM,21.847,62.262,14.326,
7644,09/15/14 05:55:00 AM,21.847,62.444,14.371,
7645,09/15/14 06:00:00 AM,21.823,62.410,14.340,
7646,09/15/14 06:05:00 AM,21.823,62.198,14.288,
7647,09/15/14 06:10:00 AM,21.847,62.353,14.349,
7648,09/15/14 06:15:00 AM,21.823,62.198,14.288,
7649,09/15/14 06:20:00 AM,21.823,62.349,14.325,
7650,09/15/14 06:25:00 AM,21.847,62.323,14.341,
7651,09/15/14 06:30:00 AM,21.823,62.319,14.318,
7652,09/15/14 06:35:00 AM,21.847,62.383,14.356,
7653,09/15/14 06:40:00 AM,21.847,62.414,14.364,
7654,09/15/14 06:45:00 AM,21.847,62.383,14.356,
7655,09/15/14 06:50:00 AM,21.847,62.414,14.364,
7656,09/15/14 06:55:00 AM,21.823,62.379,14.333,
7657,09/15/14 07:00:00 AM,21.847,62.504,14.386,
7658,09/15/14 07:05:00 AM,21.847,62.383,14.356,
7659,09/15/14 07:10:00 AM,21.847,62.293,14.334,
7660,09/15/14 07:15:00 AM,21.823,62.410,14.340,
7661,09/15/14 07:20:00 AM,21.847,62.474,14.379,
7662,09/15/14 07:25:00 AM,21.823,62.289,14.310,
7663,09/15/14 07:30:00 AM,21.847,62.293,14.334,
7664,09/15/14 07:35:00 AM,21.847,62.323,14.341,
7665,09/15/14 07:40:00 AM,21.847,62.383,14.356,
7666,09/15/14 07:45:00 AM,21.847,62.293,14.334,
7667,09/15/14 07:50:00 AM,21.847,62.444,14.371,
7668,09/15/14 07:55:00 AM,21.847,62.474,14.379,
7669,09/15/14 08:00:00 AM,21.823,62.289,14.310,
7670,09/15/14 08:05:00 AM,21.823,62.167,14.280,
7671,09/15/14 08:10:00 AM,21.823,62.198,14.288,
7672,09/15/14 08:15:00 AM,21.823,62.258,14.303,
7673,09/15/14 08:20:00 AM,21.847,62.323,14.341,
7674,09/15/14 08:25:00 AM,21.847,62.414,14.364,
7675,09/15/14 08:30:00 AM,21.847,62.535,14.394,
7676,09/15/14 08:35:00 AM,22.302,59.472,14.045,
7677,09/15/14 08:40:00 AM,22.158,60.488,14.172,
7678,09/15/14 08:45:00 AM,21.919,61.758,14.268,
7679,09/15/14 08:50:00 AM,21.799,62.436,14.324,
7680,09/15/14 08:55:00 AM,21.728,62.787,14.343,
7681,09/15/14 09:00:00 AM,21.680,62.930,14.333,
7682,09/15/14 09:05:00 AM,21.656,62.594,14.228,
7683,09/15/14 09:10:00 AM,21.656,62.503,14.206,
7684,09/15/14 09:15:00 AM,21.632,62.439,14.167,
7685,09/15/14 09:20:00 AM,21.608,62.586,14.181,
7686,09/15/14 09:25:00 AM,21.584,62.461,14.127,
7687,09/15/14 09:30:00 AM,21.632,62.409,14.160,
7688,09/15/14 09:35:00 AM,21.608,62.828,14.240,
7689,09/15/14 09:40:00 AM,21.608,62.767,14.226,
7690,09/15/14 09:45:00 AM,21.584,62.945,14.247,
7691,09/15/14 09:50:00 AM,21.632,62.892,14.279,
7692,09/15/14 09:55:00 AM,21.656,62.806,14.280,
7693,09/15/14 10:00:00 AM,21.632,62.953,14.294,
7694,09/15/14 10:05:00 AM,21.632,63.104,14.331,
7695,09/15/14 10:10:00 AM,21.656,62.775,14.273,
7696,09/15/14 10:15:00 AM,21.632,62.802,14.257,
7697,09/15/14 10:20:00 AM,21.608,62.828,14.240,
7698,09/15/14 10:25:00 AM,21.632,62.771,14.249,
7699,09/15/14 10:30:00 AM,21.632,62.802,14.257,
7700,09/15/14 10:35:00 AM,21.632,62.741,14.242,
7701,09/15/14 10:40:00 AM,21.632,62.771,14.249,
7702,09/15/14 10:45:00 AM,21.608,63.009,14.285,
7703,09/15/14 10:50:00 AM,21.632,62.802,14.257,
7704,09/15/14 10:55:00 AM,21.608,62.888,14.255,
7705,09/15/14 11:00:00 AM,21.608,62.888,14.255,
7706,09/15/14 11:05:00 AM,21.608,62.888,14.255,
7707,09/15/14 11:10:00 AM,21.632,62.892,14.279,
7708,09/15/14 11:15:00 AM,21.632,62.771,14.249,
7709,09/15/14 11:20:00 AM,21.656,62.806,14.280,
7710,09/15/14 11:25:00 AM,21.632,63.013,14.309,
7711,09/15/14 11:30:00 AM,21.632,62.953,14.294,
7712,09/15/14 11:35:00 AM,21.632,62.862,14.271,
7713,09/15/14 11:40:00 AM,21.608,63.100,14.307,
7714,09/15/14 11:45:00 AM,21.608,62.798,14.233,
7715,09/15/14 11:50:00 AM,21.632,62.922,14.286,
7716,09/15/14 11:55:00 AM,21.608,62.828,14.240,
7717,09/15/14 12:00:00 PM,21.632,63.043,14.316,
7718,09/15/14 12:05:00 PM,21.632,62.771,14.249,
7719,09/15/14 12:10:00 PM,21.656,62.836,14.288,
7720,09/15/14 12:15:00 PM,21.632,62.771,14.249,
7721,09/15/14 12:20:00 PM,21.632,62.922,14.286,
7722,09/15/14 12:25:00 PM,21.632,62.832,14.264,
7723,09/15/14 12:30:00 PM,21.608,62.949,14.270,
7724,09/15/14 12:35:00 PM,21.608,63.100,14.307,
7725,09/15/14 12:40:00 PM,21.608,62.919,14.263,
7726,09/15/14 12:45:00 PM,21.632,62.802,14.257,
7727,09/15/14 12:50:00 PM,21.632,62.922,14.286,
7728,09/15/14 12:55:00 PM,21.632,62.862,14.271,
7729,09/15/14 01:00:00 PM,21.608,62.888,14.255,
7730,09/15/14 01:05:00 PM,21.632,62.802,14.257,
7731,09/15/14 01:10:00 PM,21.632,62.983,14.301,
7732,09/15/14 01:15:00 PM,21.632,62.953,14.294,
7733,09/15/14 01:20:00 PM,21.656,62.654,14.243,
7734,09/15/14 01:25:00 PM,21.608,63.039,14.292,
7735,09/15/14 01:30:00 PM,21.632,62.892,14.279,
7736,09/15/14 01:35:00 PM,21.608,63.069,14.300,
7737,09/15/14 01:40:00 PM,21.632,62.802,14.257,
7738,09/15/14 01:45:00 PM,21.608,62.949,14.270,
7739,09/15/14 01:50:00 PM,21.656,62.926,14.310,
7740,09/15/14 01:55:00 PM,21.632,62.983,14.301,
7741,09/15/14 02:00:00 PM,21.632,62.953,14.294,
7742,09/15/14 02:05:00 PM,21.656,62.926,14.310,
7743,09/15/14 02:10:00 PM,21.656,62.866,14.295,
7744,09/15/14 02:15:00 PM,21.656,62.836,14.288,
7745,09/15/14 02:20:00 PM,21.632,62.832,14.264,
7746,09/15/14 02:25:00 PM,21.608,62.949,14.270,
7747,09/15/14 02:30:00 PM,21.656,62.806,14.280,
7748,09/15/14 02:35:00 PM,21.632,62.802,14.257,
7749,09/15/14 02:40:00 PM,21.632,62.802,14.257,
7750,09/15/14 02:45:00 PM,21.632,62.802,14.257,
7751,09/15/14 02:50:00 PM,21.608,63.039,14.292,
7752,09/15/14 02:55:00 PM,21.632,63.073,14.323,
7753,09/15/14 03:00:00 PM,21.632,62.802,14.257,
7754,09/15/14 03:05:00 PM,21.632,62.953,14.294,
7755,09/15/14 03:10:00 PM,21.632,62.650,14.219,
7756,09/15/14 03:15:00 PM,21.584,63.065,14.276,
7757,09/15/14 03:20:00 PM,21.608,63.009,14.285,
7758,09/15/14 03:25:00 PM,21.608,62.979,14.278,
7759,09/15/14 03:30:00 PM,21.632,62.953,14.294,
7760,09/15/14 03:35:00 PM,21.608,63.100,14.307,
7761,09/15/14 03:40:00 PM,21.632,63.285,14.375,
7762,09/15/14 03:45:00 PM,21.608,63.069,14.300,
7763,09/15/14 03:50:00 PM,21.608,62.888,14.255,
7764,09/15/14 03:55:00 PM,21.656,62.806,14.280,
7765,09/15/14 04:00:00 PM,21.608,62.888,14.255,
7766,09/15/14 04:05:00 PM,21.608,63.009,14.285,
7767,09/15/14 04:10:00 PM,21.632,62.892,14.279,
7768,09/15/14 04:15:00 PM,21.608,62.888,14.255,
7769,09/15/14 04:20:00 PM,21.632,62.983,14.301,
7770,09/15/14 04:25:00 PM,21.608,63.130,14.315,
7771,09/15/14 04:30:00 PM,21.608,63.069,14.300,
7772,09/15/14 04:35:00 PM,21.226,65.677,14.565,
7773,09/15/14 04:40:00 PM,21.632,63.827,14.507,
7774,09/15/14 04:45:00 PM,21.823,62.289,14.310,
7775,09/15/14 04:50:00 PM,21.847,61.473,14.129,
7776,09/15/14 04:55:00 PM,21.847,60.957,13.999,
7777,09/15/14 05:00:00 PM,21.799,60.584,13.859,
7778,09/15/14 05:05:00 PM,21.799,60.492,13.836,
7779,09/15/14 05:10:00 PM,21.799,60.248,13.774,
7780,09/15/14 05:15:00 PM,21.776,60.153,13.727,
7781,09/15/14 05:20:00 PM,21.752,60.088,13.688,
7782,09/15/14 05:25:00 PM,21.656,59.829,13.531,
7783,09/15/14 05:30:00 PM,21.584,59.970,13.500,
7784,09/15/14 05:35:00 PM,21.704,60.050,13.633,
7785,09/15/14 05:40:00 PM,21.776,60.061,13.703,
7786,09/15/14 05:45:00 PM,21.799,59.851,13.672,
7787,09/15/14 05:50:00 PM,21.823,60.130,13.766,
7788,09/15/14 05:55:00 PM,21.847,60.561,13.898,
7789,09/15/14 06:00:00 PM,21.871,60.991,14.030,
7790,09/15/14 06:05:00 PM,21.871,61.386,14.130,
